character,dialog,episode_num
Pathik,"Third is the Fire Chakra, located in the stomach.",39
Aang, My Fire Chakra would like to eat something other than onion-banana juice.,39
Pathik, What are your biggest disappointments in yourself?,39
Aang,I'm never going to firebend again. I can't.,39
Pathik,"You will never find balance if you deny this part of your life. You are the Avatar and therefore, you are a firebender.  Hmmm ... that chakra opened less like a flowing creek, and more like a ... burping bison.",39
Aang,,39
Mai, I'm tired of wearing this girly disguise. I don't know how anyone could fight in this.,39
Ty Lee,Maybe that's why it was so easy to beat the Kyoshi Warriors and take their clothes. ,39
Mai,"How much longer do we have to serve the Earth King? If I have to clean up one more pile of bear poop, I'm going to throw up.",39
Ty Lee, Princess Azula promised we would go back to the Fire Nation as soon as we captured the Avatar. We just have to be patient.,39
Mai, Shush up! Do you want the whole palace to know we're Fire Nation?,39
Ty Lee,Sorry!,39
Azula,"Good work, girls. I'm sure the Dai Li will deliver the message.",39
Pathik,The fourth chakra is located in the heart. It deals with love and is blocked by grief.  Lay all your grief out in front of you.,39
Pathik,"You have indeed felt a great loss.  The Air Nomads' love for you has not left this world. It is still inside of your heart, and is reborn in the form of new love.",39
Pathik,Let the pain flow away.  Very good.,39
Aang," Can I have some onion-banana juice, please?",39
Pathik,"The fifth in the chain is the Sound Chakra, located in the throat. It deals with truth and is blocked by lies. The ones we tell ourselves.",39
Katara (flashback),Why didn't you tell us you were the Avatar?,39
Aang,Because I never wanted to be.,39
Pathik,"You cannot lie about your own nature. You must accept that you are the Avatar.  Very good, Aang. You have opened the chakra of truth.",39
Pathik,"The sixth pool of energy is the light chakra, located in the center of the forehead. It deals with insight and is blocked by illusion. The greatest illusion of this world is the illusion of separation. Things you think are separate and different are actually one in the same.",39
Aang, Like the four nations.,39
Pathik, but we live as if divided.,39
Aang,We're all connected. Everything is connected.,39
Pathik,"That's right! Even the separation of the four elements is an illusion. If you open your mind, you will see that all the elements are one. Four parts of the same whole. Even metal is just a part of earth that has been purified and refined.",39
Toph," Wooo! Toph, you rule.",39
Katara,"What do you say, Momo? A cup of tea before we get back to the king?  Table for two, please.",39
Zuko,"Uncle! I need two jasmine, one green, and one lychee!",39
Iroh,I'm brewing as fast as I can!,39
Aang,"This is the last chakra, isn't it?",39
Pathik,"Yes. Once you open this chakra, you will be able to go in and out of the Avatar State at will and when you are in the Avatar State, you will have complete control and awareness of all your actions.",39
Aang, Let's do this.,39
Pathik,"The Thought Chakra is located at the crown of the head. It deals with pure cosmic energy, and is blocked by earthly attachment. Meditate on what attaches you to this world.  Now, let all of those attachments go. Let them flow down the river, forgotten.",39
Aang, What? Why would I let go of Katara? I ... I love her!,39
Pathik,"Learn to let her go, or you cannot let the pure cosmic energy flow in from the universe.",39
Aang,Why would I choose cosmic energy over Katara?  How could it be a bad thing that I feel an attachment to her? Three chakras ago that was a good thing!,39
Pathik,You must learn to let go. ,39
Katara,"Thank goodness you're here, Suki. Something terrible is going on. The Fire Nation has infiltrated the city, I just saw Prince Zuko and his uncle!  We have to tell the Earth King right away!",39
Azula,"Oh, don't worry, I'll be sure to let him know.",39
Azula,,39
Aang,"I'm sorry, but I can't let go of Katara.",39
Pathik,"Aang, to master the Avatar State, you must open all the chakras. Surrender yourself.",39
Aang,"Okay, I'll try.",39
Pathik,Now think of your attachments and let them go. Let the pure cosmic energy flow.,39
Aang,Katara's in danger! I have to go! ,39
Pathik,"No, Aang! By choosing attachment, you have locked the chakra! If you leave now, you won't be able to go into the Avatar State at all!",39
Yu,It's another one her tricks!,39
Xin Fu,There's a giant hole in the box! How is that a trick!?,39
Toph, It's not! It's the real deal!,39
Toph,,39
Xin Fu," I'm going to be stuck in here forever with you, aren't I?",39
Yu,I have to go the bathroom. ,39
Hakoda,Ready to go knock some Fire Nation heads?,39
Sokka,"You don't know how much this means to me, Dad. I'll make you proud and I'll finally prove to you what a great warrior I am.",39
Hakoda," Sokka, you don't have to prove anything to me. I'm already proud of you and I've always known you're a great warrior.",39
Sokka,Really?,39
Hakoda,Why do you think I trusted you to look after our tribe when I left?,39
Sokka,This can't be good news.,39
Azula,What is this about? Your agents show up in the middle of the night and drag me down here? You will not treat a Kyoshi Warrior this way!,39
Long Feng,"But you're not a Kyoshi Warrior, are you,  Princess Azula of the Fire Nation?",39
Azula,What do you want?,39
Long Feng,I want to make a deal. It's time that I regain control of Ba Sing Se and you have something I need.,39
Azula,Oh?,39
Long Feng,The Earth King's trust.,39
Azula,Why should I help you?,39
Long Feng,Because I can get you the Avatar.,39
Azula, I'm listening ...,39
Royal messenger,A message from the Royal Palace.,39
Iroh, I ... I can't believe it!,39
Zuko,"What is it, Uncle?",39
Iroh,,39
Sokka,"So, what kind of trouble is Katara in?",40
Aang,"I don't know. In my vision, I just knew she needed help.",40
Sokka,It would be nice if your Avatar powers could be just a little more specific from time to time.  What is that?,40
Sokka,Need a ride?,40
Azula, That is all.,40
Ty Lee,"Nice speech, Azula. It was pretty and poetic, but also scary in a good way. ",40
Mai, Yeah. I thought you were going to make that one guy pee his pants.,40
Azula,"There are still a few loose ends. The Avatar, and my brother and uncle.",40
Iroh,"Many times I imagined myself here, at the threshold of the palace.  But I always thought I would be here as a conqueror. Instead, we are the Earth King's personal guests, here to serve him tea. Destiny is a funny thing.",40
Zuko,"It sure is, Uncle.",40
Toph,So how did it go with the guru? Did you master the Avatar State?,40
Aang,Uh ...,40
Pathik,"If you leave now, you won't be able to go into the Avatar State at all!",40
Sokka,"Aang, are you okay?",40
Aang,I'm great! It went great with the guru. I completely mastered the Avatar State.  Yeah.,40
Zuko,What's taking so long?,40
Iroh,Maybe the Earth King overslept.,40
Zuko,Something's not right.,40
Azula,It's tea time!,40
Zuko, Azula!,40
Azula,"Have you met the Dai Li? They're earthbenders, but they have a killer instinct that's  so  firebender. I just love it.",40
Iroh,"Did I ever tell you how I got the nickname ""The Dragon of the West""?",40
Azula,"I'm not interested in a lengthy anecdote, Uncle. ",40
Iroh,"It's more of a demonstration, really.",40
Iroh,Come on! You'll be fine!,40
Zuko,No! I'm tired of running! It's time I faced Azula!,40
Azula,You're  so  dramatic. What? Are you going to challenge me to an Agni Kai?,40
Zuko,Yes! I challenge you!,40
Azula,No thanks.,40
Kuei,Katara's fine. You have nothing to worry about.,40
Aang,"But, in my vision, I felt so sure she was in trouble.",40
Kuei,"Well, she met with the Council of Generals to plan the invasion, and since then, she been off with your friends, the Kyoshi Warriors.",40
Sokka,"See, Aang? She's with Suki. They're probably back at our apartment right now talking about make-up or something.",40
Aang,Okay. Maybe you're right.,40
Kuei,"Believe me, if there was any danger at all, Bosco's animal instincts would sense it.",40
Dai Li agent,You've got company.,40
Katara,Zuko!,40
Aang,Momo!,40
Toph,There's no one else here.,40
Aang,Katara  is  in trouble! I knew it!,40
Sokka,"Oh, no!",40
Toph,Wait! Someone's at the door.  Glad to see you're okay.,40
Iroh,I need your help.,40
Aang,You guys know each other?,40
Toph,I met him in the woods once and knocked him down.  Then he gave me some tea and some very good advice.,40
Iroh,May I come in?  Princess Azula is here in Ba Sing Se.,40
Aang,She must have Katara.,40
Iroh,She has captured my nephew as well.,40
Aang,"Then we'll work together to fight Azula, and save Katara and Zuko.",40
Sokka," Whoa there! You lost me at ""Zuko"".",40
Iroh,I know how you must feel about my nephew.  But believe me when I tell you that there is  good  inside him.,40
Sokka," ""Good inside him"" isn't enough! Why don't you come back when it's  outside  him too, okay?",40
Aang,Katara's in trouble. All of Ba Sing Se is in trouble. Working together is our best chance.,40
Iroh,I brought someone along who might help us.,40
Captured agent,Azula and Long Feng are plotting a coup! They're going to overthrow the Earth King!,40
Sokka,My sister! Where are they keeping Katara?,40
Captured agent,"In the Crystal Catacombs of Old Ba Sing Se, deep beneath the palace.",40
Head of the Dai Li,The movements of the Earth King and all the generals have been plotted out step-by-step.,40
Long Feng,Good. And the Fire Nation princess is cooperating?,40
Head of the Dai Li,"Oh, yes. More than cooperating. She's really taken charge. She's terrifying and inspirational at the same time. It's hard to explain.",40
Katara,"Why did they throw you in here?  Oh, wait, let me guess. It's a trap. So that when Aang shows up to help me, you can finally have him in your little Fire Nation clutches!",40
Katara, You're a terrible person! You know that? Always following us! Hunting the Avatar! Trying to capture the world's last hope for peace! But what do you care? You're the Fire Lord's son. Spreading war and violence and hatred is in your blood!,40
Zuko, You don't know what you're talking about!,40
Katara, The Fire Nation took my mother away from me.,40
Zuko, That's something we have in common.,40
Toph,"Well, what'd you know? There  is  an ancient city down there. But it's deep.",40
Sokka,"We should split up. Aang, you go with Iroh to look for Katara and the angry jerk,  no offense.",40
Iroh, None taken.,40
Sokka,And I'll go with Toph to warn the Earth King of Azula's coup.,40
Aang,"So, Toph thinks you give pretty good advice, and great tea!",40
Iroh,The key to both is proper aging. What's on your mind?,40
Aang,"Well, I met with this guru who was supposed to help me master the Avatar State and control this  great  power, but to do it, I had to let go of someone I love.  And I just couldn't.",40
Iroh,Perfection and power are overrated. I think you were very wise to choose happiness and love.,40
Aang," What happens if we can't save anyone and beat Azula? Without the Avatar State, what if I'm not powerful enough?",40
Iroh,"I don't know the answer. Sometimes, life is like this dark tunnel. You can't always see the light at the end of the tunnel, but if you just keep moving,  you will come to a better place.",40
Sokka,There's General How!,40
How,What's going on here?!,40
Dai Li agent,You're under house arrest.,40
Sokka,The coup is happening right now! We've gotta warn the Earth King!,40
Sokka,Thank goodness we're in time!,40
Kuei,In time for what?,40
Ty Lee,"Yeah. What are you in time for,  cutie?",40
Sokka," Uh, I'm kinda involved with Suki.",40
Ty Lee,Who?,40
Toph,They're not the real Kyoshi Warriors!,40
Mai, Sorry to disappoint you.,40
Ty Lee,"Oooh, it's like we're dancing together!",40
Azula, This fight is over.,40
Azula,Get them all out of my sight.,40
Long Feng,"Now comes the part where I double cross you. Dai Li, arrest the Fire Nation princess!  What is wrong with you?!",40
